KeyName,LnkName,KeyLastWriteTimestamp
telemetry log fo|8e7562e9dce0c4e2,C:\Program Files (x86)\Microsoft Office\root\vfs\Common Programs\Microsoft Office 2016 Tools\Telemetry Log for Office 2016.lnk,2018-03-28 07:43:43
touchpad options|4cfaacdbd04665cb,c:\users\jcloudy\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\TouchPad\Touchpad Options(Touchpad).lnk,2018-03-28 07:43:43
visit homepage.l|facfa01b83e58109,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\S3 Browser\Visit Homepage.lnk,2018-03-28 07:43:42
windows defender|9641b1036d9d2c34,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Windows Defender Firewall with Advanced Security.lnk,2018-03-28 07:43:42
windows fax and |1f239f501896c947,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows Fax and Scan.lnk,2018-03-28 07:43:42
windows media pl|61db8c35c15c8cc6,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows Media Player.lnk,2018-03-28 07:43:42
windows powershe|28aea0fdd0027cf4,c:\users\jcloudy\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\Windows PowerShell (x86).lnk,2018-03-28 07:43:43
windows powershe|2fd8c18f06980fc0,c:\users\jcloudy\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\Windows PowerShell.lnk,2018-03-28 07:43:43
windows powershe|4be87b4c4807939c,c:\users\jcloudy\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\Windows PowerShell ISE.lnk,2018-03-28 07:43:43
windows powershe|f58e5781f0afd879,c:\users\jcloudy\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\Windows PowerShell ISE (x86).lnk,2018-03-28 07:43:43
word 2016.lnk|a46651f41d7c8d2b,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Word 2016.lnk,2018-03-28 07:43:42
word 2016.lnk|acca7de1ad20b0ce,C:\Program Files (x86)\Microsoft Office\root\vfs\Common Programs\Word 2016.lnk,2018-03-28 07:43:43
wordpad.lnk|b071df8746c2a535,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Wordpad.lnk,2018-03-28 07:43:42
xps viewer.lnk|119a95c373ebf04f,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\XPS Viewer.lnk,2018-03-28 07:43:42
