BatchKeyPath,BatchValueName,Name,Description,DisplayName,StartMode,ServiceType,NameKeyLastWrite,ParametersKeyLastWrite,Group,ImagePath,ServiceDLL,RequiredPrivileges
ROOT\ControlSet001\Services,None,hidserv,"@%SystemRoot%\System32\hidserv.dll,-102","@%SystemRoot%\System32\hidserv.dll,-101",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.8844963,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,HidUsb,,"@input.inf,%HID.SvcDesc%;Microsoft HID Class Driver",Manual,KernelDriver,2018-03-27 09:55:48.4485779,,extended base,\SystemRoot\System32\drivers\hidusb.sys,,
ROOT\ControlSet001\Services,None,HomeGroupListener,"@%SystemRoot%\System32\ListSvc.dll,-101","@%SystemRoot%\System32\ListSvc.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.8688697,,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeTcbPrivilege
ROOT\ControlSet001\Services,None,HomeGroupProvider,"@%SystemRoot%\System32\provsvc.dll,-101","@%SystemRoot%\System32\provsvc.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.8688697,,%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,HpSAMD,,,Boot,KernelDriver,2018-03-27 12:11:29.6794612,2017-09-29 13:46:10.9896639,SCSI Miniport,System32\drivers\HpSAMD.sys,,
ROOT\ControlSet001\Services,None,HTTP,"@%SystemRoot%\system32\drivers\http.sys,-2","@%SystemRoot%\system32\drivers\http.sys,-1",Manual,KernelDriver,2017-09-29 13:47:44.6219362,2018-03-27 12:11:53.8530888,,system32\drivers\HTTP.sys,,
ROOT\ControlSet001\Services,None,HvHost,"@%SystemRoot%\system32\hvhostsvc.dll,-101","@%SystemRoot%\system32\hvhostsvc.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6219362,2017-09-29 13:47:03.8688697,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,
ROOT\ControlSet001\Services,None,hvservice,"@%SystemRoot%\system32\drivers\hvservice.sys,-17","@%SystemRoot%\system32\drivers\hvservice.sys,-16",Manual,KernelDriver,2017-09-29 13:47:44.6219362,,Extended Base,system32\drivers\hvservice.sys,,
ROOT\ControlSet001\Services,None,HwNClx0101,,Microsoft Hardware Notifications Class Extension Driver,Manual,KernelDriver,2017-09-29 13:47:44.6219362,,System,System32\Drivers\mshwnclx.sys,,
ROOT\ControlSet001\Services,None,hwpolicy,"@%systemroot%\system32\drivers\hwpolicy.sys,-102","@%systemroot%\system32\drivers\hwpolicy.sys,-101",Boot,KernelDriver,2017-09-29 13:47:44.6219362,,,System32\drivers\hwpolicy.sys,,
ROOT\ControlSet001\Services,None,hyperkbd,,,Manual,KernelDriver,2018-03-27 09:55:48.4485779,,Extended Base,\SystemRoot\System32\drivers\hyperkbd.sys,,
ROOT\ControlSet001\Services,None,HyperVideo,,,Manual,KernelDriver,2018-03-27 09:55:48.4485779,,Video,\SystemRoot\System32\drivers\HyperVideo.sys,,
ROOT\ControlSet001\Services,None,i8042prt,,"@msmouse.inf,%i8042prt.SvcDesc%;PS/2 Keyboard and Mouse Port Driver",Manual,KernelDriver,2018-03-27 21:45:39.8540445,2018-03-27 12:12:59.7673573,Keyboard Port,\SystemRoot\System32\drivers\i8042prt.sys,,
ROOT\ControlSet001\Services,None,iagpio,,"@iagpio.inf,%iagpio.SVCDESC%;Intel Serial IO GPIO Controller Driver",Manual,KernelDriver,2017-09-29 13:46:04.4735151,,,\SystemRoot\System32\drivers\iagpio.sys,,
ROOT\ControlSet001\Services,None,iai2c,,"@iai2c.inf,%iai2c.SVCDESC%;Intel(R) Serial IO I2C Host Controller",Manual,KernelDriver,2017-09-29 13:46:04.7079092,,Base,\SystemRoot\System32\drivers\iai2c.sys,,
ROOT\ControlSet001\Services,None,ialm,,,Disabled,Adapter,2018-03-27 09:23:50.6252896,,,,,
ROOT\ControlSet001\Services,None,iaLPSS2i_GPIO2,,"@iaLPSS2i_GPIO2_SKL.inf,%iaLPSS2i_GPIO2.SVCDESC%;Intel(R) Serial IO GPIO Driver v2",Manual,KernelDriver,2017-09-29 13:46:04.5360207,,Extended Base,\SystemRoot\System32\drivers\iaLPSS2i_GPIO2.sys,,
ROOT\ControlSet001\Services,None,iaLPSS2i_GPIO2_BXT_P,,"@iaLPSS2i_GPIO2_BXT_P.inf,%iaLPSS2i_GPIO2_BXT_P.SVCDESC%;Intel(R) Serial IO GPIO Driver v2",Manual,KernelDriver,2017-09-29 13:46:04.5047690,,Extended Base,\SystemRoot\System32\drivers\iaLPSS2i_GPIO2_BXT_P.sys,,
ROOT\ControlSet001\Services,None,iaLPSS2i_I2C,,"@iaLPSS2i_I2C_SKL.inf,%iaLPSS2i_I2C.SVCDESC%;Intel(R) Serial IO I2C Driver v2",Manual,KernelDriver,2017-09-29 13:46:04.6141511,,Base,\SystemRoot\System32\drivers\iaLPSS2i_I2C.sys,,
ROOT\ControlSet001\Services,None,iaLPSS2i_I2C_BXT_P,,"@iaLPSS2i_I2C_BXT_P.inf,%iaLPSS2i_I2C_BXT_P.SVCDESC%;Intel(R) Serial IO I2C Driver v2",Manual,KernelDriver,2017-09-29 13:46:04.5828986,,Base,\SystemRoot\System32\drivers\iaLPSS2i_I2C_BXT_P.sys,,
ROOT\ControlSet001\Services,None,iaLPSSi_GPIO,,"@ialpssi_gpio.inf,%iaLPSSi_GPIO.SVCDESC%;Intel(R) Serial IO GPIO Controller Driver",Manual,KernelDriver,2017-09-29 13:46:07.6456423,,Extended Base,\SystemRoot\System32\drivers\iaLPSSi_GPIO.sys,,
ROOT\ControlSet001\Services,None,iaLPSSi_I2C,,"@ialpssi_i2c.inf,%iaLPSSi_I2C.SVCDESC%;Intel(R) Serial IO I2C Controller Driver",Manual,KernelDriver,2017-09-29 13:46:05.5204750,,Base,\SystemRoot\System32\drivers\iaLPSSi_I2C.sys,,
ROOT\ControlSet001\Services,None,iaStorAV,,"@iastorav.inf,%iaStorAV.DeviceDesc%;Intel(R) SATA RAID Controller Windows",Boot,KernelDriver,2018-03-27 21:45:39.8384190,2017-09-29 13:46:14.5211962,SCSI miniport,System32\drivers\iaStorAV.sys,,
ROOT\ControlSet001\Services,None,iaStorV,,"@iastorv.inf,%*PNP0600.DeviceDesc%;Intel RAID Controller Windows 7",Boot,KernelDriver,2018-03-27 12:11:29.6794612,2017-09-29 13:46:14.5524492,SCSI Miniport,System32\drivers\iaStorV.sys,,
ROOT\ControlSet001\Services,None,ibbus,,"@mlx4_bus.inf,%Ibbus.ServiceDesc%;Mellanox InfiniBand Bus/AL (Filter Driver)",Manual,KernelDriver,2017-09-29 13:46:14.0992864,2017-09-29 13:46:14.0992864,PnP Filter,\SystemRoot\System32\drivers\ibbus.sys,,
ROOT\ControlSet001\Services,None,icssvc,"@%SystemRoot%\System32\tetheringservice.dll,-4098","@%SystemRoot%\System32\tetheringservice.dll,-4097",Manual,Win32ShareProcess,2017-09-29 13:47:44.6375628,2017-09-29 13:47:03.8688697,TDI,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,igfx,,,Manual,KernelDriver,2018-03-27 21:45:39.8384190,,Video,\SystemRoot\system32\DRIVERS\igdkmd64.sys,,
ROOT\ControlSet001\Services,None,igfxCUIService1.0.0.0,Service for Intel(R) HD Graphics Control Panel,Intel(R) HD Graphics Control Panel Service,Automatic,Win32OwnProcess,2018-03-27 09:23:49.1096066,,ProfSvc_Group,%SystemRoot%\system32\igfxCUIService.exe,,
ROOT\ControlSet001\Services,None,IKEEXT,"@%SystemRoot%\system32\ikeext.dll,-502","@%SystemRoot%\system32\ikeext.dll,-501",Manual,Win32ShareProcess,2017-09-29 13:47:44.6375628,2017-09-29 13:47:03.8688697,,%systemroot%\system32\svchost.exe -k netsvcs -p,,SeAuditPrivilege SeImpersonatePrivilege SeTcbPrivilege SeDebugPrivilege
ROOT\ControlSet001\Services,None,IndirectKmd,"@%SystemRoot%\system32\drivers\IndirectKmd.sys,-101","@%SystemRoot%\system32\drivers\IndirectKmd.sys,-100",Manual,KernelDriver,2017-09-29 13:47:44.6375628,,Base,\SystemRoot\System32\drivers\IndirectKmd.sys,,
ROOT\ControlSet001\Services,None,inetaccs,,,Disabled,Adapter,2017-09-29 13:47:03.8688697,2017-09-29 13:47:03.8688697,,,,
ROOT\ControlSet001\Services,None,InstallService,"@%SystemRoot%\system32\InstallService.dll,-201","@%SystemRoot%\system32\InstallService.dll,-200",Manual,Win32OwnProcess,2017-09-29 13:47:44.6375628,2017-09-29 13:47:03.8688697,,%SystemRoot%\System32\svchost.exe -k netsvcs -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeTcbPrivilege
ROOT\ControlSet001\Services,None,intaud_WaveExtensible,,"@oem10.inf,%INTAUD_WEX.SvcDesc%;Intel WiDi Audio Device",Manual,KernelDriver,2018-03-27 09:23:54.1127270,,,\SystemRoot\system32\drivers\intelaud.sys,,
ROOT\ControlSet001\Services,None,intelide,,,Boot,KernelDriver,2018-03-27 09:56:17.4792603,,System Bus Extender,System32\drivers\intelide.sys,,
ROOT\ControlSet001\Services,None,intelpep,,"@intelpep.inf,%INTELPEP.SVCDESC%;Intel(R) Power Engine Plug-in Driver",Boot,KernelDriver,2018-03-27 12:11:28.6190232,2018-03-27 12:11:28.6190232,Core Security Extensions,System32\drivers\intelpep.sys,,
ROOT\ControlSet001\Services,None,intelppm,,"@cpu.inf,%IntelPPM.SvcDesc%;Intel Processor Driver",Manual,KernelDriver,2018-03-27 21:45:39.7915424,2018-03-27 12:13:13.6504374,Extended Base,\SystemRoot\System32\drivers\intelppm.sys,,
ROOT\ControlSet001\Services,None,invdimm,,"@invdimm.inf,%invdimm.SvcDesc%;Microsoft iNVDIMM device driver",Manual,KernelDriver,2017-09-29 13:46:14.5993276,,,\SystemRoot\System32\drivers\invdimm.sys,,
ROOT\ControlSet001\Services,None,iorate,"@%SystemRoot%\system32\drivers\iorate.sys,-102","@%SystemRoot%\system32\drivers\iorate.sys,-101",Boot,KernelDriver,2018-03-27 21:45:40.3071850,,PnP Filter,system32\drivers\iorate.sys,,
ROOT\ControlSet001\Services,None,IpFilterDriver,"@%systemroot%\system32\mprmsg.dll,-32013","@%systemroot%\system32\mprmsg.dll,-32013",Manual,KernelDriver,2017-09-29 13:47:44.6375628,,,system32\DRIVERS\ipfltdrv.sys,,
ROOT\ControlSet001\Services,None,iphlpsvc,"@%SystemRoot%\system32\iphlpsvc.dll,-501","@%SystemRoot%\system32\iphlpsvc.dll,-500",Automatic,Win32ShareProcess,2018-03-27 12:13:23.2650061,2018-03-27 09:16:01.2252692,,%SystemRoot%\System32\svchost.exe -k NetSvcs -p,,SeCreateGlobalPrivilege SeImpersonatePrivilege SeLoadDriverPrivilege SeTcbPrivilege
ROOT\ControlSet001\Services,None,IPMIDRV,,,Manual,KernelDriver,2017-09-29 13:46:14.6462077,,,\SystemRoot\System32\drivers\IPMIDrv.sys,,
ROOT\ControlSet001\Services,None,IPNAT,,IP Network Address Translator,Manual,KernelDriver,2017-09-29 13:47:44.6375628,,,System32\drivers\ipnat.sys,,
ROOT\ControlSet001\Services,None,IPT,,,Manual,KernelDriver,2017-09-29 13:47:44.6375628,,,\SystemRoot\System32\drivers\ipt.sys,,
ROOT\ControlSet001\Services,None,IpxlatCfgSvc,"@%Systemroot%\system32\ipxlatcfg.dll,-501","@%Systemroot%\system32\ipxlatcfg.dll,-500",Manual,Win32ShareProcess,2017-09-29 13:47:44.6375628,2017-09-29 13:47:03.8688697,,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeLoadDriverPrivilege SeTakeOwnershipPrivilege
ROOT\ControlSet001\Services,None,irda,,IrDA,Manual,KernelDriver,2017-09-29 13:48:30.8129110,2017-09-29 13:49:29.5517057,PNP_TDI,\SystemRoot\system32\drivers\irda.sys,,
ROOT\ControlSet001\Services,None,IRENUM,"@%SystemRoot%\system32\drivers\irenum.sys,-101","@%SystemRoot%\system32\drivers\irenum.sys,-100",Manual,KernelDriver,2017-09-29 13:47:44.6375628,,,system32\drivers\irenum.sys,,
ROOT\ControlSet001\Services,None,irmon,"@%SystemRoot%\System32\irmon.dll,-2001","@%SystemRoot%\System32\irmon.dll,-2000",Manual,Win32ShareProcess,2017-09-29 13:47:44.6375628,2017-09-29 13:47:03.8688697,TDI,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,isapnp,,,Boot,KernelDriver,2018-03-27 09:56:17.4792603,,Boot Bus Extender,System32\drivers\isapnp.sys,,
ROOT\ControlSet001\Services,None,iScsiPrt,,"@iscsi.inf,%iScsiPortName%;iScsiPort Driver",Manual,KernelDriver,2018-03-27 09:55:48.4485779,2018-03-27 09:55:48.4485779,,\SystemRoot\System32\drivers\msiscsi.sys,,
ROOT\ControlSet001\Services,None,iwdbus,,"@oem11.inf,%iwdbus.SVCDESC%;IWD Bus Enumerator",Manual,KernelDriver,2018-03-27 21:45:39.6196611,2018-03-27 09:23:53.7504591,Extended Base,\SystemRoot\System32\drivers\iwdbus.sys,,
ROOT\ControlSet001\Services,None,kbdclass,,"@keyboard.inf,%kbdclass.SvcDesc%;Keyboard Class Driver",Manual,KernelDriver,2018-03-27 21:45:39.8540445,2018-03-27 12:11:30.8232033,,\SystemRoot\System32\drivers\kbdclass.sys,,
ROOT\ControlSet001\Services,None,kbdhid,,"@keyboard.inf,%KBDHID.SvcDesc%;Keyboard HID Driver",Manual,KernelDriver,2017-09-29 13:46:24.9751658,2017-09-29 13:46:05.4735962,,\SystemRoot\System32\drivers\kbdhid.sys,,
ROOT\ControlSet001\Services,None,kdnic,,"@kdnic.inf,%KdNic.Service.DispName%;Microsoft Kernel Debug Network Miniport (NDIS 6.20)",Manual,KernelDriver,2018-03-27 21:45:39.6196611,,NDIS,\SystemRoot\System32\drivers\kdnic.sys,,
ROOT\ControlSet001\Services,None,KeyIso,"@keyiso.dll,-101","@keyiso.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6375628,2017-09-29 13:47:03.8688697,,%SystemRoot%\system32\lsass.exe,,
ROOT\ControlSet001\Services,None,KSecDD,,,Boot,KernelDriver,2017-09-29 13:47:44.6375628,,Base,System32\Drivers\ksecdd.sys,,
ROOT\ControlSet001\Services,None,KSecPkg,,,Boot,KernelDriver,2017-09-29 13:47:44.6375628,,Cryptography,System32\Drivers\ksecpkg.sys,,
ROOT\ControlSet001\Services,None,ksthunk,,Kernel Streaming Thunks,Manual,KernelDriver,2018-03-27 21:45:41.8072364,,PNP Filter,\SystemRoot\system32\drivers\ksthunk.sys,,
ROOT\ControlSet001\Services,None,KtmRm,"@comres.dll,-2947","@comres.dll,-2946",Manual,Win32ShareProcess,2017-09-29 13:47:44.6375628,2017-09-29 13:47:03.8688697,,%SystemRoot%\System32\svchost.exe -k NetworkServiceAndNoImpersonation -p,,SeChangeNotifyPrivilege
ROOT\ControlSet001\Services,None,LanmanServer,"@%systemroot%\system32\srvsvc.dll,-101","@%systemroot%\system32\srvsvc.dll,-100",Automatic,Win32ShareProcess,2018-03-27 12:11:54.5249890,2018-03-27 21:45:45.3007498,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeAuditPrivilege
ROOT\ControlSet001\Services,None,LanmanWorkstation,"@%systemroot%\system32\wkssvc.dll,-101","@%systemroot%\system32\wkssvc.dll,-100",Automatic,Win32ShareProcess,2017-09-29 13:48:30.8129110,2017-09-29 14:43:56.4402037,NetworkProvider,%SystemRoot%\System32\svchost.exe -k NetworkService -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeAuditPrivilege
ROOT\ControlSet001\Services,None,ldap,,,Disabled,Adapter,2017-09-29 13:47:03.8688697,,,,,
ROOT\ControlSet001\Services,None,lfsvc,"@%SystemRoot%\System32\lfsvc.dll,-2","@%SystemRoot%\System32\lfsvc.dll,-1",Manual,Win32ShareProcess,2018-03-27 09:20:02.1024032,2017-09-29 13:47:03.8532439,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,,SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,LicenseManager,"@%SystemRoot%\system32\licensemanagersvc.dll,-201","@%SystemRoot%\system32\licensemanagersvc.dll,-200",Manual,Win32ShareProcess,2017-09-29 13:47:44.6375628,2017-09-29 13:47:03.8532439,,%SystemRoot%\System32\svchost.exe -k LocalService -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,lltdio,"@%SystemRoot%\system32\lltdres.dll,-6","@%SystemRoot%\system32\lltdres.dll,-6",Automatic,KernelDriver,2018-03-27 12:11:53.7749607,,NDIS,system32\drivers\lltdio.sys,,
ROOT\ControlSet001\Services,None,lltdsvc,"@%SystemRoot%\system32\lltdres.dll,-2","@%SystemRoot%\system32\lltdres.dll,-1",Manual,Win32ShareProcess,2017-09-29 13:47:44.6375628,2017-09-29 13:47:03.8532439,,%SystemRoot%\System32\svchost.exe -k LocalService -p,,SeImpersonatePrivilege SeChangeNotifyPrivilege
ROOT\ControlSet001\Services,None,lmhosts,"@%SystemRoot%\system32\lmhsvc.dll,-102","@%SystemRoot%\system32\lmhsvc.dll,-101",Manual,Win32ShareProcess,2017-09-29 13:47:44.6375628,2017-09-29 13:47:03.8532439,TDI,%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p,,SeCreateGlobalPrivilege
ROOT\ControlSet001\Services,None,Lsa,,,Disabled,Adapter,2017-09-29 13:47:03.8532439,,,,,
ROOT\ControlSet001\Services,None,LSI_SAS,,,Boot,KernelDriver,2018-03-27 12:11:29.6794612,2017-09-29 13:46:11.0990473,SCSI Miniport,System32\drivers\lsi_sas.sys,,
ROOT\ControlSet001\Services,None,LSI_SAS2i,,,Boot,KernelDriver,2018-03-27 12:11:29.6794612,2017-09-29 13:46:11.1771796,SCSI Miniport,System32\drivers\lsi_sas2i.sys,,
ROOT\ControlSet001\Services,None,LSI_SAS3i,,,Boot,KernelDriver,2018-03-27 12:11:29.6794612,2017-09-29 13:46:11.2709368,SCSI Miniport,System32\drivers\lsi_sas3i.sys,,
ROOT\ControlSet001\Services,None,LSI_SSS,,,Boot,KernelDriver,2018-03-27 12:11:29.6794612,2017-09-29 13:46:11.3334423,SCSI Miniport,System32\drivers\lsi_sss.sys,,
ROOT\ControlSet001\Services,None,LSM,"@%windir%\system32\lsm.dll,-1002","@%windir%\system32\lsm.dll,-1001",Automatic,Win32ShareProcess,2017-09-29 13:47:44.6375628,2017-09-29 13:47:03.8532439,COM Infrastructure,%SystemRoot%\system32\svchost.exe -k DcomLaunch -p,,
ROOT\ControlSet001\Services,None,luafv,"@%systemroot%\system32\drivers\luafv.sys,-101","@%systemroot%\system32\drivers\luafv.sys,-100",Automatic,FileSystemDriver,2017-09-29 13:47:44.6375628,2018-03-27 13:10:49.1262365,FSFilter Virtualization,\SystemRoot\system32\drivers\luafv.sys,,
ROOT\ControlSet001\Services,None,MapsBroker,"@%SystemRoot%\System32\moshost.dll,-101","@%SystemRoot%\System32\moshost.dll,-100",Automatic,Win32OwnProcess,2017-09-29 13:47:44.6375628,2017-09-29 13:47:03.8532439,NetworkService,%SystemRoot%\System32\svchost.exe -k NetworkService -p,,SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,mausbhost,,"@mausbhost.inf,%MAUSBHost.ServiceName%;MA-USB Host Controller Driver",Manual,KernelDriver,2017-09-29 13:46:19.3653386,,Base,\SystemRoot\System32\drivers\mausbhost.sys,,
ROOT\ControlSet001\Services,None,mausbip,,"@mausbhost.inf,%MAUSBIP.ServiceName%;MA-USB IP Filter Driver",Manual,KernelDriver,2017-09-29 13:46:19.3809635,,Base,\SystemRoot\System32\drivers\mausbip.sys,,
ROOT\ControlSet001\Services,None,megasas,,,Boot,KernelDriver,2018-03-27 12:11:29.6794612,2017-09-29 13:46:11.3959483,SCSI Miniport,System32\drivers\megasas.sys,,
ROOT\ControlSet001\Services,None,megasas2i,,,Boot,KernelDriver,2018-03-27 12:11:29.6794612,2017-09-29 13:46:11.4584525,SCSI Miniport,System32\drivers\MegaSas2i.sys,,
ROOT\ControlSet001\Services,None,megasr,,,Boot,KernelDriver,2018-03-27 12:11:29.6794612,2017-09-29 13:46:11.5209576,SCSI Miniport,System32\drivers\megasr.sys,,
ROOT\ControlSet001\Services,None,MEIx64,,"@oem7.inf,%TEE_SvcDesc%;Intel(R) Management Engine Interface ",Manual,KernelDriver,2018-03-27 21:45:39.8384190,2018-03-27 09:22:38.4162241,Extended Base,\SystemRoot\System32\drivers\TeeDriverW8x64.sys,,
ROOT\ControlSet001\Services,None,MessagingService,"@%SystemRoot%\system32\MessagingService.dll,-101","@%SystemRoot%\system32\MessagingService.dll,-100",Manual,96,2017-09-29 13:47:44.6375628,2017-09-29 13:47:03.8532439,,%SystemRoot%\system32\svchost.exe -k UnistackSvcGroup,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege
ROOT\ControlSet001\Services,None,MessagingService_1d05b,"@%SystemRoot%\system32\MessagingService.dll,-101",MessagingService_1d05b,Manual,224,2018-03-27 21:45:45.0127380,,,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,
ROOT\ControlSet001\Services,None,mlx4_bus,,"@mlx4_bus.inf,%MLX4BUS.ServiceDesc%;Mellanox ConnectX Bus Enumerator",Manual,KernelDriver,2017-09-29 13:46:14.0992864,2017-09-29 13:46:14.0367822,NDIS,\SystemRoot\System32\drivers\mlx4_bus.sys,,
ROOT\ControlSet001\Services,None,MMCSS,"@%systemroot%\system32\drivers\mmcss.sys,-101","@%systemroot%\system32\drivers\mmcss.sys,-100",Automatic,KernelDriver,2017-09-29 13:49:44.2403103,,,\SystemRoot\system32\drivers\mmcss.sys,,
ROOT\ControlSet001\Services,None,Modem,,,Manual,KernelDriver,2017-09-29 13:47:44.6375628,,Extended base,system32\drivers\modem.sys,,
ROOT\ControlSet001\Services,None,monitor,,"@monitor.inf,%Monitor.SVCDESC%;Microsoft Monitor Class Function Driver Service",Manual,KernelDriver,2018-03-27 23:29:39.9826759,2018-03-27 12:11:45.3276565,,\SystemRoot\System32\drivers\monitor.sys,,
ROOT\ControlSet001\Services,None,mouclass,,"@msmouse.inf,%mouclass.SvcDesc%;Mouse Class Driver",Manual,KernelDriver,2018-03-27 21:45:39.8540445,,,\SystemRoot\System32\drivers\mouclass.sys,,
ROOT\ControlSet001\Services,None,mouhid,,"@msmouse.inf,%MOUHID.SvcDesc%;Mouse HID Driver",Manual,KernelDriver,2017-09-29 13:46:25.5533383,2017-09-29 13:46:25.5533383,,\SystemRoot\System32\drivers\mouhid.sys,,
ROOT\ControlSet001\Services,None,mountmgr,"@%SystemRoot%\system32\drivers\mountmgr.sys,-101","@%SystemRoot%\system32\drivers\mountmgr.sys,-100",Boot,KernelDriver,2017-09-29 13:47:44.6375628,,System Bus Extender,System32\drivers\mountmgr.sys,,
ROOT\ControlSet001\Services,None,MpKslb17392d7,,,System,KernelDriver,2018-04-06 03:48:11.9466829,,,\??\C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{D04C61E7-0810-4ADB-8675-B55F469E20CF}\MpKslb17392d7.sys,,
ROOT\ControlSet001\Services,None,mpsdrv,"@%SystemRoot%\system32\drivers\mpsdrv.sys,-23093","@%SystemRoot%\system32\drivers\mpsdrv.sys,-23092",Manual,KernelDriver,2017-09-29 13:47:44.6375628,,network,System32\drivers\mpsdrv.sys,,
ROOT\ControlSet001\Services,None,MpsSvc,"@%SystemRoot%\system32\FirewallAPI.dll,-23091","@%SystemRoot%\system32\FirewallAPI.dll,-23090",Automatic,Win32ShareProcess,2017-09-29 13:47:44.6375628,2017-09-29 13:47:03.8532439,NetworkProvider,%SystemRoot%\system32\svchost.exe -k LocalServiceNoNetwork -p,,SeAssignPrimaryTokenPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege
ROOT\ControlSet001\Services,None,MRxDAV,"@%systemroot%\system32\webclnt.dll,-105","@%systemroot%\system32\webclnt.dll,-104",Manual,FileSystemDriver,2017-09-29 13:47:44.6375628,2017-09-29 13:47:03.8532439,,\SystemRoot\system32\drivers\mrxdav.sys,,
ROOT\ControlSet001\Services,None,mrxsmb,"@%systemroot%\system32\wkssvc.dll,-1003","@%systemroot%\system32\wkssvc.dll,-1002",Manual,FileSystemDriver,2017-09-29 13:47:44.6375628,,Network,system32\DRIVERS\mrxsmb.sys,,
ROOT\ControlSet001\Services,None,mrxsmb20,"@%systemroot%\system32\wkssvc.dll,-1007","@%systemroot%\system32\wkssvc.dll,-1006",Manual,FileSystemDriver,2017-09-29 13:47:44.6375628,,Network,system32\DRIVERS\mrxsmb20.sys,,
ROOT\ControlSet001\Services,None,MsBridge,"@%SystemRoot%\system32\bridgeres.dll,-1","@%SystemRoot%\system32\bridgeres.dll,-1",Manual,KernelDriver,2017-09-29 13:47:44.6375628,,NDIS,System32\drivers\bridge.sys,,
ROOT\ControlSet001\Services,None,MSDTC,"@comres.dll,-2798","@comres.dll,-2797",Manual,Win32OwnProcess,2017-09-29 13:47:44.6375628,,,%SystemRoot%\System32\msdtc.exe,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege
ROOT\ControlSet001\Services,None,MSDTC Bridge 4.0.0.0,,,Disabled,Adapter,2018-03-27 09:38:47.5741960,,,,,
ROOT\ControlSet001\Services,None,Msfs,,,System,FileSystemDriver,2017-09-29 13:47:03.8532439,,File system,,,
ROOT\ControlSet001\Services,None,msgpiowin32,,"@msgpiowin32.inf,%GPIO.SvcDesc%;Common Driver for Buttons, DockMode and Laptop/Slate Indicator",Manual,KernelDriver,2017-09-29 13:46:27.7253822,,Extended Base,\SystemRoot\System32\drivers\msgpiowin32.sys,,
ROOT\ControlSet001\Services,None,mshidkmdf,"@%SystemRoot%\system32\drivers\mshidkmdf.sys,-101","@%SystemRoot%\system32\drivers\mshidkmdf.sys,-100",Manual,KernelDriver,2018-03-27 21:45:39.8073532,,Base,\SystemRoot\System32\drivers\mshidkmdf.sys,,
ROOT\ControlSet001\Services,None,mshidumdf,,"@%SystemRoot%\system32\drivers\mshidumdf.sys,-100",Manual,KernelDriver,2018-03-27 09:55:48.4485779,,Base,\SystemRoot\System32\drivers\mshidumdf.sys,,
ROOT\ControlSet001\Services,None,msisadrv,,,Boot,KernelDriver,2018-03-27 21:45:39.8384190,2018-03-27 12:11:28.7129740,Boot Bus Extender,System32\drivers\msisadrv.sys,,
