RunTime,ExecutableName
2020-09-18 22:52:31.5035394,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\FONTDRVHOST.EXE
2020-09-18 22:45:56.1914423,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\FONTDRVHOST.EXE
2020-09-18 05:49:38.9722676,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\FONTDRVHOST.EXE
2020-09-18 05:51:22.9089178,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\FSQUIRT.EXE
2020-09-19 05:09:56.1915780,\VOLUME{01d5ec0211a866c7-a6125e71}\FTK IMAGER\FTK IMAGER.EXE
2020-09-18 04:58:07.5793897,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\GENVALOBJ.EXE
2020-09-19 04:30:13.4652672,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\GPUPDATE.EXE
2020-09-19 03:29:59.7014283,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\GPUPDATE.EXE
2020-09-19 03:16:20.5166686,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\GPUPDATE.EXE
2020-09-19 03:16:20.5166686,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\GPUPDATE.EXE
2020-09-19 03:13:21.3171167,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\GPUPDATE.EXE
2020-09-19 01:32:08.9867305,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\GPUPDATE.EXE
2020-09-19 03:13:21.3320978,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\IPCONFIG.EXE
2020-09-18 22:53:52.9718734,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.MICROSOFTOFFICEHUB_18.1903.1152.0_X64__8WEKYB3D8BBWE\LOCALBRIDGE.EXE
2020-09-18 21:41:55.5008802,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.MICROSOFTOFFICEHUB_18.1903.1152.0_X64__8WEKYB3D8BBWE\LOCALBRIDGE.EXE
2020-09-19 03:52:12.3176052,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\LOGONUI.EXE
2020-09-19 03:36:23.2815410,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\LOGONUI.EXE
2020-09-19 03:17:01.0461924,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\LOGONUI.EXE
2020-09-19 03:16:59.2497411,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\LOGONUI.EXE
2020-09-18 22:52:31.4560970,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\LOGONUI.EXE
2020-09-18 22:52:30.0513513,\VOLUME{01d68d85e0da1e22-b0e0e8ff}\WINDOWS\SYSTEM32\LOGONUI.EXE
