Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BackgroundBytesRead,BackgroundBytesWritten,BackgroundContextSwitches,BackgroundCycleTime,BackgroundNumberOfFlushes,BackgroundNumReadOperations,BackgroundNumWriteOperations,FaceTime,ForegroundBytesRead,ForegroundBytesWritten,ForegroundContextSwitches,ForegroundCycleTime,ForegroundNumberOfFlushes,ForegroundNumReadOperations,ForegroundNumWriteOperations
444,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\igfxCUIService.exe,,,LocalSystem,S-1-5-18,systemprofile,4,1026,0,0,0,0,0,0,0,34432500000,37888,20480,203,62506493,0,4,5
445,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\svchost.exe [appmodel],,,LocalSystem,S-1-5-18,systemprofile,4,107,0,0,0,0,0,0,0,96936240000,2728448,0,74933,24056854458,0,202,0
446,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\spoolsv.exe,,,LocalSystem,S-1-5-18,systemprofile,4,594,0,0,0,0,0,0,0,34341260000,3074048,0,698,297783807,0,207,0
447,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\svchost.exe [wsappx],,,LocalSystem,S-1-5-18,systemprofile,4,108,0,0,0,0,0,0,0,70184520000,52845568,843948032,230355,146602072454,2963,6015,24171
448,2018-03-27 10:59:00,\Device\HarddiskVolume4\Program Files\DellTPad\HidMonitorSvc.exe,,,LocalSystem,S-1-5-18,systemprofile,4,1027,0,0,0,0,0,0,0,30260780000,118784,0,71,19560665,0,5,0
449,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\BtwRSupportService.exe,,,LocalSystem,S-1-5-18,systemprofile,4,621,0,0,0,0,0,0,0,30860780000,0,0,83,5959202,0,0,0
450,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\SysWOW64\IntelCpHeciSvc.exe,,,LocalSystem,S-1-5-18,systemprofile,4,1028,0,0,0,0,0,0,0,34341410000,155648,0,156,18875449,0,6,0
451,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\svchost.exe [utcsvc],,,LocalSystem,S-1-5-18,systemprofile,4,105,0,0,0,0,0,0,0,37432500000,5977600,663552,9326,3696477863,0,135,139
452,2018-03-27 10:59:00,\Device\HarddiskVolume4\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe,,,LocalSystem,S-1-5-18,systemprofile,4,629,0,0,0,0,0,0,0,37432500000,6752256,12288,2848,3424062430,0,119,1
453,2018-03-27 10:59:00,\Device\HarddiskVolume4\Program Files\NVIDIA Corporation\Display.NvContainer\NVDisplay.Container.exe,,,LocalSystem,S-1-5-18,systemprofile,4,617,0,0,0,0,0,0,0,37341410000,81920,126976,3405,689149131,0,7,31
454,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\SecurityHealthService.exe,,,LocalSystem,S-1-5-18,systemprofile,4,116,0,0,0,0,0,0,0,36832500000,88576,0,9670,915457396,0,6,0
455,2018-03-27 10:59:00,\Device\HarddiskVolume4\ProgramData\Microsoft\Windows Defender\Platform\4.12.17007.18022-0\MsMpEng.exe,,,LocalSystem,S-1-5-18,systemprofile,4,633,0,0,0,0,0,0,0,37432500000,691760128,249294848,213574,109032613759,1342,2353,5592
456,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\svchost.exe [NetSvcs],,,LocalSystem,S-1-5-18,systemprofile,4,596,0,0,0,0,0,0,0,37432500000,549888,0,7063,852451942,0,30,0
